Pair	Pair_type	Avg(Perc change)	 Perc change(Williams)	 Perc change(Jan)	 Perc change(Nissley1)	 Perc change(Nissley2)	 Perc change(Weinberg)	 Perc change(Young)	 Perc change(Pool)		 p-value(Williams)	 p-value(Jan)	 p-value(Nissley1)	 p-value(Nissley2)	 p-value(Weinberg)	 p-value(Young)	 p-value(Pool)
VC	Fast	-4.874683108371533	-9.558406175502327	-8.941005591013258	2.4729807440767306	-4.239164963366638	-5.54426916775455	-3.419018754197372	-4.893897850843316	4.5184342208807684e-05	6.085522000272286e-05	0.36400618319684686	0.12581282015421	0.012680024334111478	0.115440274174683	1.1445721346301078e-05
WC	Fast	-10.140306606806877	-14.201339875871053	-24.123003542010746	-0.3330421489408283	-1.0188454069067177	-6.124012993397621	-18.4167859437662	-6.765116336754989	0.005434236545123022	9.249120155496545e-05	0.48861279907133104	0.2444999605116139	0.30600576831242576	0.01120227312926903	0.0022778667328390975
YC	Fast	-9.581110238551702	-6.56690119500338	-1.763692097899317	-23.800555176000636	-7.6032306218701535	-10.319727810415841	-13.760632295113709	-3.253032473558871	0.001900739920448038	0.1226967139694671	0.00011100118339599208	0.011735342028971654	0.0015433216243586592	0.0009139218296759339	0.13688638046089913
CD	Fast	-7.049206332524132	-4.2580612899205565	-2.3661582674700696	-11.033313243352987	-10.983065995506797	-11.456708379217158	-3.199140502912337	-6.047996649289029	0.12847708774624786	0.08336757462209624	0.03036149762842277	3.0293976897381354e-05	1.2144634719955457e-05	0.24376809214839776	1.0370939629887861e-05
ED	Fast	-18.65509672052308	-22.188493255658017	-21.760568615195037	-18.79819589384228	-20.283088768756627	-6.819251488410215	-16.216737187375028	-24.519341834424342	5.763033877213955e-193	1.0740341452587507e-142	1.2462004193637178e-39	2.269932629232441e-84	5.264728774102857e-23	1.3045255582314275e-25	0.0
FD	Fast	-8.322360691707738	-3.147577756232092	-6.56953682909764	-8.810916444801546	-7.1501745681734645	-12.126183728939077	-12.6063287092509	-7.845806805459452	0.00010876757888095696	8.174100017021033e-10	1.4388266734170074e-05	5.361075656820805e-07	1.9196604321015574e-19	8.040266153691795e-10	7.333692136112067e-27
LD	Fast	-12.037708443219787	-10.323865737977583	-11.036621628149614	-11.492632194668264	-12.652843887956411	-11.899408556263886	-14.537779610146096	-12.320807487376651	4.304102450277177e-47	1.3848922421652105e-42	1.2831347121684362e-20	4.435739275248833e-41	3.991183148452296e-46	2.4618654521633574e-20	8.490245386224381e-136
MD	Fast	-21.237947964331656	-22.843183276766908	-22.520678894645528	-18.240056220462193	-19.221491959913823	-18.911210737478022	-24.273631181758244	-22.65538347929689	5.107523044181921e-50	6.524104889773459e-37	1.147460865858415e-08	5.426140967279334e-20	2.1855623176223466e-29	1.3813576224501872e-17	2.6990809313858936e-100
QD	Fast	-3.63350165094896	-5.441657579062162	0.3319337420411822	-7.601660993024079	-7.588059111921128	0.5235203268423646	-0.10634579921079976	-5.552242142308096	1.3637609954923137e-07	0.48913154133615655	0.00074664483466888	0.00024750924357703683	0.3792011993243402	0.20068169861428048	9.397926583247845e-14
VD	Fast	-7.03570483919434	-11.166094660387904	-13.617997100447058	-3.5472633482950338	-6.8586177259502445	-11.406354153817103	3.790589890635179	-6.444196776098213	1.2933033033687102e-37	1.0415222196243695e-43	0.00010636100680130838	4.7617662867302685e-08	1.111433047031971e-32	0.07599302538731267	2.244305385885393e-21
WD	Fast	-5.113048507308051	-9.430759755295629	-14.198332458214846	-4.698025614235397	-4.796942188246556	0.5458906829080782	-0.39304124773962706	-2.8201289703323873	4.138141612089205e-05	2.7160189257006347e-11	0.3209360470710295	0.03547594139073886	0.4379363330647716	0.4638527930631879	0.004843044106570477
YD	Fast	-9.67093499753967	-11.146741842572256	-6.108879882876563	-8.670043625623885	-6.87437762662661	-15.38849849282005	-16.44849994901967	-3.0595035632386463	1.1650576570695733e-21	1.3828282901481001e-05	0.0005269575754932493	0.0004688370955413775	1.4447524080156347e-23	1.2261463247995336e-12	0.0056922575310720475
CE	Fast	-7.268406138052001	-0.5013765783906378	-6.06283253936214	-0.3341219989671516	-6.554621848739488	-15.00481806015147	-13.368553008595969	-9.05251893215715	0.12611783283485664	0.0021544319507113907	0.34581216724218006	0.014737035185205555	4.658096999578301e-08	0.0246161779297094	2.698924692472516e-09
EE	Fast	-16.65916884584513	-20.406585986657685	-19.536203476336773	-19.457522229087605	-17.37019588074409	-7.289315734563195	-14.4559784698193	-18.098380143707274	5.929283910231781e-226	1.5226956771858966e-177	2.166095669712816e-56	1.3550167590352863e-93	1.0102179865594166e-16	2.3616155796095575e-30	0.0
FE	Fast	-13.465356522988221	-6.347280562123621	-10.92443484180496	-13.142274910643525	-10.378265065174784	-16.48404441543162	-22.694402795804592	-14.286793069934447	2.1108229808880446e-09	6.78708044542573e-27	1.5022642104835865e-08	7.569786658013728e-12	1.5716252881827957e-36	5.8829657974014264e-24	2.493697574010878e-76
LE	Fast	-2.7392523513758555	1.1047222240648917	0.3873667894578418	-3.044224387705879	-2.759896364118487	-1.9774325043959016	-9.391864665952635	-3.4934375509808198	0.4251563740288998	0.2858075997459784	0.0099002777216526	0.0021566343565438857	0.006643788656443847	2.529463334347428e-07	1.2868856058363359e-14
ME	Fast	-13.366598828987142	-13.792005264540947	-14.870866453565663	-11.848460106882413	-9.906798179738976	-11.912187323732754	-16.911247579086425	-14.324626895362819	4.5999002694050943e-23	4.094630660910422e-18	4.578070918221937e-05	3.8368428311819526e-05	8.364074247865594e-11	2.761610651727946e-08	1.1417337469054654e-36
VE	Fast	-6.189230226772145	-8.74451527444325	-8.579954218443419	-3.650537033591672	-1.7312277842057036	-18.971246512743097	3.9234245236932237	-5.570555287671095	3.5516584870171923e-23	4.7020536414593583e-23	0.008887802838055561	0.10083039229999867	1.1249641824613303e-69	0.13859174247581604	5.845314030316064e-19
WE	Fast	-13.677039471901894	-11.448553223935493	-13.23141962207326	-16.315397966774114	-10.819754673522967	-10.192634699053057	-14.004462132898961	-19.727053985055402	1.718857838987742e-06	2.73983377942552e-09	5.4243219475934445e-05	0.00015395031563691613	0.00067914181623096	0.012659517703125452	8.110389130667701e-41
YE	Fast	-9.44674694859284	-9.48575438554796	-5.728888734359588	-3.904877670489316	-8.637185169271865	-13.513248214170709	-20.4472954410616	-4.40997902524884	3.801482714415588e-17	7.12395330992483e-07	0.011776720753975348	5.93856082208225e-05	8.377257346273658e-20	1.0759333128444014e-16	2.7703877509880745e-07
EF	Fast	-12.899227348825056	-8.483921282752085	-8.709124957700594	-15.783373895168051	-18.32181693241921	-10.653490305631456	-11.750884161251644	-16.591979906852366	5.0263027937022414e-17	1.3683705136619356e-13	6.153102611751169e-16	1.9017345030852955e-29	6.01670594966777e-14	5.151992033446523e-06	4.347834620237109e-111
FF	Fast	-9.115461047965397	-5.2777089717220935	-6.625750431485371	-9.938721696605395	-8.071988199455108	-9.158228723006394	-10.48809215724182	-14.2477371562416	1.4495860735574104e-05	2.2803351435455503e-05	1.6340021094055843e-05	0.00015149870084693972	1.2391535722239518e-07	0.00015013094896505877	2.0023947257409036e-57
IF	Fast	-5.730601749946085	-4.553193577735736	-4.800219501014879	-5.310371962107661	-1.4790473907987973	-7.846246825895061	-11.724661272158414	-4.400471719912044	5.477344229353325e-07	1.1623630486618577e-05	0.016785938360463146	0.12934999238927536	4.094464238779409e-07	0.00022798199506141652	1.242521699320284e-07
KF	Fast	-6.745493070994983	-5.778989862686636	-5.605646894172088	-6.691456406366478	-5.346269024395883	-7.388090766471452	-10.467723797989553	-5.9402747448827915	4.046807995628239e-10	1.2640533497619043e-07	0.0032766433370419366	0.00028897218795213153	5.723331828577938e-09	9.65897443701682e-07	8.74964770745751e-25
LF	Fast	-5.313159992721182	-4.862649019903318	-1.5402956039002664	-1.6295707472177918	-4.8775619907286645	-6.526138562642496	-8.899259100827207	-8.856644923828531	8.99044565420317e-07	0.04557222390652897	0.13570686952434521	0.0004911049683483389	1.844029403222416e-10	2.7110339938972485e-05	3.2983454568869037e-49
MF	Fast	-10.232427641016491	-7.461914893393254	-8.571678270265311	-14.208177441686134	-5.393436797386606	-11.732847861783384	-16.679045196253288	-7.57989302634747	2.3050424883630395e-06	0.0007684668880811211	0.008362825293736149	0.04997278480774469	6.9367528298914e-06	0.0013117295622573908	1.405034370629772e-07
SF	Fast	-5.8720569840201335	-4.296694857993301	-4.870657260565254	-8.390439462415221	-10.521497982098182	-4.168551350665937	-6.4973292770115005	-2.3592286973915333	1.7344706710779043e-06	0.000446238731247682	9.850379236870207e-05	9.31590979979078e-10	0.0020381269875193535	0.00329083691875625	5.602210657612642e-05
VF	Fast	-5.764945782591801	-6.988665370719452	-9.257609974871954	-5.379834980402878	-3.0956886744707495	-9.000720322735232	-1.0127652894706565	-5.619335865471681	9.881754284246675e-10	4.651819682950593e-14	0.014121097501520116	0.022780707811202977	4.298251063125867e-09	0.09074635876486079	4.445509518831589e-13
YF	Fast	-10.234789251932982	-9.607554807633427	-8.360987028400245	-10.240216040492509	-13.033584457091838	-8.928653801323753	-16.03550198613152	-5.437026642457586	4.9780595503740154e-14	7.99202639969202e-06	3.959957970164769e-05	5.104483020729726e-09	5.577442898759033e-06	5.323327873273881e-07	5.993118764425657e-08
AG	Fast	-16.434145813750582	-17.941405468572384	-18.238924729404633	-11.66937206239147	-16.07805633540225	-16.512324542156563	-12.123816775251681	-22.475120783075088	2.6471052860986027e-86	1.5106425462026474e-82	4.5965089288174174e-15	2.2978498287034206e-35	9.358516726056374e-40	1.2176876121377282e-14	1.8834854222972195e-170
CG	Fast	-11.000138080115079	-9.847042829748364	-7.539237788513152	-3.513498362744845	-6.664743841075269	-18.353711411723893	-16.993964852602865	-14.088767474397168	7.548671830547429e-07	1.5960911335189925e-06	0.13267632334538199	0.003973564649457297	4.996252839909738e-16	7.445382692529032e-07	1.006951944678088e-30
EG	Fast	-16.87003222972724	-20.30032192549015	-15.140259074005824	-22.000121863397545	-19.907328443913812	-5.419571694539041	-12.93430871833475	-22.38831388840956	2.5074844299755345e-98	2.194603771394739e-50	9.106872957649339e-37	4.890761368650787e-44	2.2573704892661703e-07	7.128822088027592e-16	2.0733382073817182e-181
FG	Fast	-12.748731316826783	-10.716959176674711	-9.070640139512497	-12.670928498066903	-10.726947047649647	-16.855928846857662	-16.30677929745354	-12.892936211572522	3.572945260517385e-27	2.738924322304113e-20	1.330871748428154e-12	1.1028356100474328e-13	9.597611594505359e-41	1.0465853304910251e-16	1.462663464506803e-52
MG	Fast	-19.131878955237728	-18.56990706671698	-18.9906397462675	-19.987000571925286	-15.568561872909688	-20.124243789964495	-20.4278628066663	-20.254936832213833	1.4340857348777224e-35	1.375885488720225e-25	5.944782905380965e-09	4.433903675560827e-10	3.296698292696582e-25	9.848898554888138e-12	1.028933593859491e-56
QG	Fast	-5.66485491216885	-4.81769522381006	-1.1431881008665365	-11.908944517640172	-10.850985250063026	0.7311403312852914	-9.061386003660278	-2.6029256204271656	3.595857670318828e-05	0.03914459740264759	7.681920878834451e-07	7.278670711145791e-09	0.42855455671163617	3.398513928918987e-05	0.06626225103587632
RG	Fast	-7.5152980418109765	-6.13777641860612	-7.90180981906235	-16.25482827519112	-12.146638570760043	2.9287608596456556	-6.848608771861953	-6.246185296840897	2.9316056246866596e-07	1.072512904492319e-11	1.0448416079958894e-12	2.1197822615799597e-15	0.15673031037818505	0.0003705774439729216	6.961192676407166e-10
SG	Fast	-14.463517752665107	-14.022127794332286	-14.026220826357255	-17.831638404634443	-17.538901293481363	-9.98881651038959	-13.482420303915388	-14.35449913554542	8.529983474357857e-61	2.102714445337186e-57	1.2317525568016588e-25	7.888479429169379e-44	1.1251759556802533e-17	7.109398598682145e-18	4.839107006976278e-96
TG	Fast	-5.674852594650148	-2.213504759321597	-3.7600817188059827	-5.416897919045142	-7.033602812943289	-6.9684570314568965	-6.932261399493293	-7.399162521484842	0.0009513724881240821	2.262708260078937e-05	0.00033083423745526434	2.768111203657339e-08	7.83668770506357e-09	5.6733621305316455e-06	8.15200670472978e-23
VG	Fast	-6.195762537882675	-7.236515759494948	-11.12244219721787	-3.211381502139512	-3.0148135538226017	-11.839743548275537	0.8116533940003411	-7.757094598228591	1.0799403181182882e-11	4.3988227382398264e-27	0.043831475465198985	0.06222078948793911	6.0403289223064e-25	0.1012466472040987	6.329958668700783e-17
WG	Fast	-23.25964936783234	-21.02693144052267	-21.522696014603042	-20.597268457734717	-19.56912747993738	-24.58353116680221	-20.142212772572385	-35.375778242653986	9.889259994525419e-18	7.857808369830865e-16	3.712235688699341e-05	1.6299895436854245e-08	2.0441836721686736e-17	5.666184408683625e-07	1.0619252022259319e-86
YG	Fast	-12.882056163530981	-12.59418347572741	-12.273115170814258	-16.020282213252184	-12.316959892739266	-10.752157816333897	-19.176598385294792	-7.0410961905550735	3.8099900529110575e-29	2.026102571104975e-18	1.0250580996011356e-10	2.8412662195745442e-08	2.360939636932978e-14	1.2869874619082346e-21	1.2349058701713684e-10
AH	Fast	-9.283629098359098	-13.978676017973966	-17.106545193934963	-7.16403654342368	-6.176143521973619	-12.219316090283822	1.9329164376639958	-10.273602758587629	9.515911282555715e-18	6.035784939357674e-22	0.03207940311506777	0.002311145110025893	1.065971953144976e-11	0.3991488672827911	3.9729561224543433e-17
FH	Fast	-6.147268431892762	-1.7094749726139113	-5.441016981747907	-7.2627476435392	-6.980965590893691	-10.881238820391555	-3.0459638185920688	-7.709471195471005	0.3347710269007549	0.004960302357248901	0.04815343611274339	0.04263109858468601	5.577442898759033e-06	0.10213597472216181	1.0636711219487732e-12
SH	Fast	-11.739400121214427	-10.820827235215987	-7.735118826535407	-16.44544763971783	-17.158942785034796	-19.537408273230813	3.5815617315141135	-14.059617820280272	1.1878751867885443e-15	2.260693725280571e-10	9.145126005902854e-12	2.57572979052315e-21	6.641817638598613e-33	0.221999592583768	5.623512923428354e-65
WH	Fast	-20.969563389930347	-36.7739870823202	-36.72756407820907	-23.776279365554398	-19.25164899986571	12.351350339896946	-28.042839086539455	-14.565975456920526	7.156835792105215e-19	3.153918681227889e-18	0.0017983903353392264	0.0007250054944752496	0.0703906825969925	3.289866824157541e-06	3.839991962921958e-11
YH	Fast	-12.420088203509412	-11.792071197411017	-10.954451852554046	-17.7360917532163	-16.565346064916234	-7.437512653543552	-15.741786871207042	-6.71335703171769	1.5833168352285614e-10	1.3045520010938435e-08	0.00011446494036574538	4.5456679520763226e-10	0.00023437191949247986	0.00039977405987581984	7.254004958830733e-08
AI	Fast	-6.596048650257804	-7.699356311848857	-10.403230512948365	-4.297773703829583	-6.836138141280866	-5.835935689948579	-1.9609283159396904	-9.138977876008681	1.3272846159300382e-10	6.457242985375207e-16	0.029128731560287523	9.009880157935177e-05	1.6538094655108055e-05	0.18938231223120797	1.2694937761892048e-14
EI	Fast	-16.099241929457413	-12.843850902720536	-17.723050725876465	-19.106818756174878	-14.392429382653077	-10.717617643766115	-16.94774427037149	-20.963181824639328	1.3530895464873103e-53	5.5354203619019935e-59	6.136536754366777e-27	2.46143518241524e-27	2.4170121228845026e-26	3.828552490562541e-20	5.675078104613978e-219
FI	Fast	-5.555706358487816	-6.774425413040014	-4.760841343610343	-4.127568498065543	-6.117639520434547	-7.343693500922112	-4.055346901487086	-5.710429331855068	1.0086165948423962e-08	0.004994384138263372	0.0871926073727718	0.011915179105914756	9.274001140969634e-10	0.022996012689918643	1.0103555076397033e-09
II	Fast	-8.000947037375289	-14.34985117494464	-7.451974732997625	-3.807907605130032	-4.063652736638205	-6.966820927131528	-16.844065210806612	-2.522356873978383	1.1885109422851207e-44	9.39066171268154e-13	0.014121097501520116	0.026604597568116655	1.272353103636322e-13	1.243123035270528e-15	4.709030185378885e-05
KI	Fast	-4.742142521068593	-3.9703081463954994	-9.512028842589295	-0.3647214741777876	-1.5501451683178868	-2.814563110442801	-7.009038820089142	-7.974192085467742	9.31123966972678e-09	6.4193991416691286e-21	0.08174321227246825	0.016100417751609183	2.517672099663217e-05	6.988172392292683e-07	4.630681895848305e-43
MI	Fast	-5.432559614941852	-5.188665308102767	-8.715877501755799	-3.7178914493521105	-9.063797928840966	-2.1348607082628224	-1.2668318186826202	-7.939992589595881	0.00017624659584200426	9.192022785407754e-05	0.28247878306672436	0.0031501062896269597	0.04529010036834201	0.24097485979534441	5.949952087803349e-10
SI	Fast	-9.23990929558629	-5.373215253930957	-7.347914913382196	-13.41717948209051	-12.439212662157423	-7.470056452968417	-6.102768149527611	-12.529018155046924	1.5581931859658111e-09	2.1576927097733714e-06	3.453908617775403e-11	1.7098502945398029e-16	4.5372135523369977e-10	0.0034684244226034144	9.123336354692174e-53
VI	Fast	-9.248780946352438	-9.442169876764874	-12.714824883450532	-6.183931706726434	-10.439860926032884	-12.354592910151215	-5.903485206893025	-7.702601114448104	7.479914709305162e-13	8.176548696076624e-19	0.0028769434918143725	5.1089025620656e-08	1.662308515306385e-17	0.06823417945754716	4.73279371244233e-08
YI	Fast	-8.453104675027747	-10.833653726278794	-5.377833624402915	-7.226529670173934	-7.939058176944094	-7.942864079234316	-17.737936619268766	-2.113856828891411	1.105039432729168e-15	0.00012259450469048408	0.012210705435747014	9.61810273913085e-06	2.174723883535479e-06	9.813295457447635e-08	0.039135072156095456
EK	Fast	-17.873922019761363	-14.681230325786023	-16.532350260280886	-20.39285246284337	-19.15475093116383	-15.539849648662127	-15.91439731897482	-22.902023190618475	2.2582450590132706e-87	5.6792358508414606e-80	4.404915360738719e-49	1.6443379498223988e-54	1.0779837119540284e-69	6.333403764683686e-23	0.0
LK	Fast	-4.912207348258788	-0.6374609407405355	-3.4354398307008345	-4.332560401245185	-5.506141284041215	-6.987360488834662	-7.392333949989689	-6.094154542259392	0.21891897137708163	0.011533564590392419	0.007199004705678439	6.265463737702697e-05	8.133361785752552e-11	2.3386534802640616e-06	3.0357104896653837e-27
MK	Fast	-9.240071880195675	-11.135267552326628	-11.164409106512633	-6.537964414377251	-8.855688172940496	-5.469619243755175	-7.768360113911021	-13.749194557546518	2.261556585697597e-11	9.080863865643751e-09	0.012009376584100753	9.563881668217452e-05	0.0007538691015869335	0.003576691926791452	9.606445216815487e-34
SK	Fast	-11.451173242446169	-8.379519865959601	-8.698911546102227	-13.794592884606017	-17.106806402435264	-8.65595153724656	-11.845087363889593	-11.677343096883916	5.0755416741496724e-40	1.4581663918046483e-30	6.232851864964726e-23	8.223418076422319e-53	3.207652602464768e-24	2.0354875622202022e-20	1.4953542109428855e-118
VK	Fast	-8.011142501752955	-9.91990818743437	-11.590342668556502	-7.389016639855687	-5.034042965035187	-10.351700258618832	-3.105899637192629	-8.687087155577489	3.596349699741335e-30	3.6879442725309224e-34	5.632104685240269e-07	2.9965920487293227e-06	3.0952291566912687e-29	0.016257390201408338	1.1845121081167353e-42
AL	Fast	-5.182044839980804	-6.8038394519485	-10.916985516514352	1.6040710555259858	-3.9161220043572795	-6.621105643276735	-2.754328839811061	-6.866003479483684	6.582741406080546e-23	1.6494791548142812e-34	0.4352634243805309	0.000542880409270248	3.2353039549564573e-15	0.046270980154343666	4.087968836361908e-31
CL	Fast	-5.140499924283012	2.82676050645406	-4.052108840423817	-6.601244034947583	-8.653339366134258	-9.172073726399463	-3.0719895222126348	-7.259504486317388	0.1638463081532881	0.012836150184212995	0.018819749321114385	0.0015790721842353322	6.241290324008766e-08	0.22563122089581736	1.629814479160362e-11
EL	Fast	-5.832020657087783	-6.33813168521847	-4.259419062350593	-6.9075120011684445	-6.802665640887014	-5.271258176221613	-2.1338032613392195	-9.111354772429129	8.82462401123813e-19	9.666177847105267e-09	7.45368648677017e-09	1.4284091017447722e-11	4.365332027002909e-11	0.02051871661267804	8.219100074356538e-56
FL	Fast	-7.956817635153575	-2.2522098060007054	-7.6864875485535915	-9.982075021789537	-4.791541972168164	-8.92980516994297	-10.214297245356688	-11.841306682263365	0.0003784344285822669	2.8162766325812446e-11	1.1481355093166216e-06	2.660698839965662e-05	2.6966097868546552e-11	2.64737473617686e-09	2.9442719592793886e-61
SL	Fast	-7.596973363979169	-4.874548711296058	-3.159009586403845	-8.227819000051722	-8.425347126394476	-9.91027882382685	-7.832147576548899	-10.749662723332335	5.5815437720079085e-14	1.4138501547528325e-06	4.6019620983924075e-10	6.261803159818418e-19	6.720487156984625e-38	1.488544997802577e-07	8.380064200593024e-111
TL	Fast	-5.362756469306889	-2.729994844548781	0.526366312555981	-2.904178702415903	-5.781026928567918	-9.402239596563833	-8.87615401969101	-8.37206750591677	9.296660502945601e-05	0.49782328416706384	0.01832781023455895	1.0050960216257616e-07	2.0816289975701838e-28	7.469695586216528e-08	6.984364048553243e-51
YL	Fast	-9.27562721627785	-8.671790398216423	-4.454758646481325	-13.11954431128865	-9.264247573215725	-7.388157616585746	-16.122169032221937	-5.90872293593514	3.185303912447233e-18	3.301943567676916e-05	2.0054713604955643e-09	8.355965781801269e-13	4.057869000959516e-09	5.4492471823105414e-14	1.7518212005333726e-15
EM	Fast	-15.042906050860383	-14.643050983213888	-17.48900444083467	-19.854584725841626	-13.087026799305956	-1.5656663202396128	-16.13307493896793	-22.527934147619003	2.2372623574294332e-20	3.921692958370729e-20	1.8532763224970724e-10	8.110113579435687e-09	0.13032463387726412	1.4843831837681649e-06	6.78772910852875e-103
KM	Fast	-15.240565226243175	-14.862481314313747	-16.838824470445868	-16.286373988275315	-14.800574624866913	-9.515001748886226	-20.403625323128587	-13.977075113785578	1.8390285856637426e-22	2.9863149002779963e-22	2.280714494261288e-07	5.737479278711262e-12	4.285830151593811e-08	2.990436376488421e-11	3.569563064840727e-44
SM	Fast	-7.25440492934161	-3.7451696062570115	-3.368981597904845	-10.397805850291128	-8.542801280346184	-6.856063984935802	-9.725036739118895	-8.144975446537405	0.0004974090422221249	0.020124204808178225	0.0007023848481986101	6.697903842481434e-05	4.2872453002079606e-05	3.602506538111849e-05	3.176879149660602e-18
WM	Fast	-12.599212219981618	-12.943753632712433	-17.38312667858483	-19.781484468077632	-22.423525256952807	-0.30095287212919714	-4.655345541773668	-10.706297089640762	0.0067526951138629585	0.00042671584592711935	0.10033622429895425	0.01215470265243979	0.44957575110515247	0.39327327209962104	0.0006884049872798239
EN	Fast	-18.316385488658064	-13.869493270523295	-19.651939980608148	-22.55129424100582	-18.795203160749306	-14.79449392712551	-11.823946180922482	-26.72832765967189	1.8953045853119222e-63	2.0027116620180565e-84	5.517033698969435e-37	9.109899621358366e-41	3.430442928478394e-46	8.633976571243812e-11	0.0
FN	Fast	-7.137811802387574	-6.8516099117524165	-7.081117645953512	-5.523421984708399	-8.35407404141771	-6.431995416650797	-7.8039793147984025	-7.918484301431783	1.3080409092811202e-09	1.5856772910134862e-07	0.010195263944000294	0.0001500569331137178	1.4383722035799515e-05	0.0012019519753962633	8.16035767396494e-26
LN	Fast	-5.4255188681719675	-3.3670408075011005	-2.9124583795782533	-5.493815695761393	-4.543082418715672	-11.761662488172002	-4.410424340384549	-5.4901479470908	5.005991004023593e-05	0.0012254101130195184	0.008900783874666215	3.4035041335775686e-05	8.580440855123851e-29	0.0014328542458222067	2.1701328731642494e-28
