YOR389W	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	0	3	1	1	2	5	1	4	2	0	1	2	0	0	0
YHR218W	1	0	0	0	0	1	1	1	0	1	0	1	1	1	0	2	1	0	1	1	2	1	4	0	4	5	6	16	5	15	26	40	70	35	68	69	36	86	70	19	78	21	21	14	4	1	5	2
YOR011W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR192C-A	1	1	6	2	3	3	1	5	5	5	4	10	2	6	2	2	3	3	0	12	3	9	8	12	25	10	17	55	27	81	103	117	254	163	247	404	195	380	436	145	340	137	131	72	48	38	17	17
YMR323W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIR004W	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDR039C	0	0	2	0	1	2	0	1	0	1	1	2	0	0	1	0	3	1	0	0	3	3	3	2	8	3	1	22	10	26	43	41	63	55	93	102	40	152	109	52	135	24	20	24	10	5	1	5
YIL176C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0
YDR261W-A	3	1	5	2	1	2	3	4	9	7	4	8	2	5	0	3	4	6	0	10	4	6	10	11	27	7	22	66	29	89	119	141	295	190	281	440	206	414	458	164	382	119	142	75	42	35	19	17
YMR205C	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YDR261W-B	3	1	8	3	2	2	7	8	22	12	7	12	7	10	1	7	5	10	10	13	12	13	32	26	49	24	48	133	57	180	240	276	557	365	604	858	377	827	927	295	724	249	258	148	67	60	32	26
YCR005C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR296W	1	2	0	1	0	3	1	2	0	3	0	2	1	2	0	2	2	2	3	1	5	2	7	3	18	10	9	32	23	35	78	88	167	91	190	208	86	224	209	49	226	64	47	38	8	9	6	7
YGR148C	4	7	8	7	17	3	4	7	9	7	7	9	12	13	8	11	16	14	17	11	10	41	26	27	109	40	25	222	75	209	372	500	508	431	852	661	300	1104	540	261	873	90	189	146	33	22	17	14
YKR059W	16	33	30	32	47	30	35	54	68	35	90	64	45	80	32	76	59	43	88	122	81	157	177	131	595	242	292	1434	415	1619	2813	2426	4435	3942	5545	6880	2263	7881	6790	2172	7350	1714	1702	1339	314	229	133	129
YER131W	11	7	1	6	4	4	2	4	3	2	7	2	0	14	5	7	0	4	10	8	12	17	19	5	36	16	1	75	15	61	128	80	102	130	263	103	92	247	137	63	297	22	63	50	11	0	1	6
YPL249C-A	3	4	2	5	6	2	9	6	1	6	15	3	3	9	0	10	8	3	14	13	3	17	15	10	90	22	20	293	54	70	876	322	168	837	874	265	602	1746	336	999	1198	130	690	233	36	96	35	33
YDR406W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YOR185C	1	0	0	1	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	4	0	1	16	0	2	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0
YBR135W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	11	2	5	9	0	1	2	2	1	0	0	0	0	0	0	1
YKL224C	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YLR048W	9	3	6	6	7	8	8	13	8	15	7	14	4	2	6	12	3	5	15	10	22	21	24	20	83	23	18	165	21	190	166	163	530	321	354	491	308	324	756	270	326	212	176	109	43	25	13	27
YDL185C-A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
